OBJECTID,InclProb,X,Y,ID
18903,0.047524706,376006.5,5805341,36670
18904,1,363211.5,5828591,36673
18905,1,352651.5,5846051,36674
18906,0.644195676,350086.5,5811716,36678
18907,1,360526.5,5825681,36680
18908,1,374866.5,5811311,36681
18909,0.499586582,354151.5,5807696,36682
18910,0.047385596,374536.5,5823326,36683
18911,1,379576.5,5811746,36684
18912,1,361651.5,5829146,36686
18913,0.048104458,356506.5,5836301,36687
18914,0.707587481,353431.5,5817446,36689
18915,0.54856956,356206.5,5831981,36694
18916,0.081084207,369451.5,5801141,36696
18917,0.176385239,356716.5,5812661,36702
18918,1,365416.5,5825471,36704
18919,0.049338464,360331.5,5823716,36705
18920,1,359596.5,5837891,36706
18921,1,374851.5,5809151,36707
18922,1,367801.5,5824001,36709
18923,0.055745739,367696.5,5835581,36711
18924,0.729908645,353386.5,5802251,36712
18925,0.281535238,353686.5,5815466,36717
18926,0.685375392,355816.5,5820701,36718
18927,0.575841248,353416.5,5804636,36719
18928,0.054272924,366076.5,5805566,36720
18929,1,362251.5,5835851,36724
18930,1,365101.5,5827421,36726
18931,1,361651.5,5826041,36730
18932,1,380056.5,5811866,36733
18933,0.76617527,353701.5,5821301,36734
18934,0.09930408,369181.5,5834936,36740
18935,1,380971.5,5810276,36742
18936,0.446761489,351946.5,5817311,36743
18937,1,367021.5,5828081,36749
18938,0.767822862,357676.5,5822726,36753
18939,0.217874378,381061.5,5816291,36756
18940,1,351556.5,5824871,36757
18941,0.141992956,356221.5,5806526,36758
18942,1,372946.5,5809181,36760
18943,1,358921.5,5833601,36762
18944,0.093653016,363751.5,5815646,36763
18945,1,364186.5,5822831,36764
18946,0.270528227,352651.5,5808641,36766
18947,0.048355471,364141.5,5833901,36767
18948,1,362521.5,5815661,36768
18949,1,365896.5,5832866,36772
18950,0.755036235,355081.5,5802086,36773
18951,0.109034464,358606.5,5807891,36775
18952,1,361876.5,5814551,36776
18953,0.109266639,365221.5,5814041,36778
18954,1,369346.5,5822111,36779
18955,0.69927758,350926.5,5808926,36781
18956,1,361201.5,5835656,36783
18957,1,362911.5,5809811,36784
18958,1,359701.5,5825966,36789
18959,1,360316.5,5839826,36791
18960,0.776318789,351946.5,5820491,36793
18961,0.079109624,359161.5,5808266,36794
18962,1,378481.5,5820011,36796
18963,1,362311.5,5828621,36797
18964,0.04818983,350476.5,5825216,36801
18965,1,379186.5,5810381,36803
18966,0.130428061,366211.5,5820851,36804
18967,1,363571.5,5813336,36809
18968,1,351286.5,5824166,36810
18969,1,365056.5,5829716,36811
18970,1,366016.5,5824676,36813
18971,0.050000746,359941.5,5822981,36815
18972,1,360166.5,5837861,36816
18973,0.213511229,381301.5,5813366,36817
18974,0.537811577,351931.5,5819276,36818
18975,0.076561719,361621.5,5807141,36819
18976,1,350911.5,5848541,36820
18977,1,375586.5,5810426,36821
18978,0.585525215,370366.5,5831951,36822
18979,1,359761.5,5826611,36823
18980,0.705210865,353176.5,5813246,36824
18981,1,371191.5,5815766,36826
18982,1,356176.5,5834606,36828
18983,0.076203138,366766.5,5834231,36829
18984,0.461954474,359821.5,5806841,36830
18985,0.655061305,356596.5,5815991,36831
18986,1,356191.5,5829836,36834
18987,1,365641.5,5819591,36836
18988,1,357526.5,5840486,36838
18989,1,349126.5,5821211,36840
18990,0.04960005,373546.5,5811746,36845
18991,1,361261.5,5836211,36847
18992,1,362056.5,5831501,36851
18993,1,361831.5,5825126,36853
18994,0.04903413,362596.5,5840621,36854
18995,0.051727898,368221.5,5807051,36855
18996,0.064929329,381061.5,5821616,36857
18997,1,362116.5,5826761,36858
18998,1,369151.5,5822381,36859
18999,1,358381.5,5837096,36860
19000,0.484515816,358066.5,5815916,36861
19001,1,357646.5,5828696,36862
19002,0.476957351,352471.5,5816981,36863
19003,1,357601.5,5842496,36865
19004,1,354301.5,5829446,36867
19005,0.172102615,361861.5,5800091,36869
19006,1,357121.5,5824226,36871
19007,1,380146.5,5814986,36874
19008,1,363991.5,5827016,36875
19009,1,360511.5,5832416,36876
19010,0.076136939,362941.5,5823311,36877
19011,0.049828332,361231.5,5822876,36878
19012,0.741897821,351946.5,5808056,36879
19013,0.071142651,369256.5,5832761,36880
19014,1,377941.5,5810336,36881
19015,1,359146.5,5829731,36883
19016,0.047653116,367396.5,5824646,36885
19017,0.501045108,373876.5,5817701,36887
19018,0.050532628,354271.5,5799896,36891
19019,0.639966547,356341.5,5819876,36896
19020,1,366286.5,5814506,36905
19021,0.790979147,350686.5,5810171,36906
19022,0.047385596,363421.5,5829956,36909
19023,0.621257961,362791.5,5800076,36913
19024,1,359506.5,5824961,36915
19025,1,367486.5,5816576,36917
19026,1,362626.5,5820641,36919
19027,0.753059447,353011.5,5802911,36920
19028,0.311986595,357256.5,5818301,36922
19029,1,378571.5,5810156,36923
19030,0.285846114,358081.5,5822156,36924
19031,1,375046.5,5816996,36925
19032,0.102695718,371806.5,5821706,36927
19033,0.797341168,349381.5,5818961,36928
19034,1,355831.5,5833376,36931
19035,1,364111.5,5812901,36932
19036,1,352081.5,5824016,36937
19037,0.051370453,362761.5,5808836,36938
19038,1,366256.5,5826056,36941
19039,0.174858287,351661.5,5809631,36942
19040,1,359491.5,5839286,36943
19041,0.776322663,352381.5,5820086,36944
19042,1,359941.5,5828006,36946
19043,1,368311.5,5817281,36947
19044,0.050356198,371941.5,5815706,36948
19045,0.494723707,355906.5,5815796,36952
19046,1,357466.5,5840606,36954
19047,1,365581.5,5826536,36961
19048,1,373816.5,5808356,36962
19049,1,361441.5,5830121,36965
19050,0.047756828,377956.5,5811446,36967
19051,1,360736.5,5840051,36968
19052,1,354256.5,5820491,36969
19053,1,362566.5,5827526,36973
19054,1,368446.5,5816546,36974
19055,1,369976.5,5823641,36976
19056,0.19632192,362476.5,5820416,36978
19057,0.048023991,357451.5,5836961,36980
19058,0.114689261,358051.5,5818691,36984
19059,1,367066.5,5826536,36987
19060,1,362416.5,5812001,36989
19061,0.137340769,370651.5,5828246,36990
19062,1,355051.5,5830526,36992
19063,1,359341.5,5837636,36995
19064,1,352351.5,5825276,36996
19065,1,362746.5,5827436,36997
19066,0.050566155,348166.5,5828471,37000
19067,0.049111862,361111.5,5839346,37003
19068,0.602973342,369976.5,5831981,37004
19069,1,367501.5,5826086,37005
19070,0.0754712,360526.5,5819711,37006
19071,0.334824353,361021.5,5806841,37008
19072,0.05853153,366721.5,5802116,37014
19073,0.049580842,390361.5,5820371,37016
19074,1,363751.5,5829956,37017
19075,0.04993923,351436.5,5846516,37019
19076,1,361756.5,5832566,37022
19077,0.139417484,385711.5,5819546,37024
19078,0.634431303,369661.5,5830541,37025
19079,0.130250335,362266.5,5817476,37026
19080,0.293076456,372916.5,5816531,37027
19081,0.072745889,368146.5,5835866,37029
19082,1,366286.5,5831231,37030
19083,0.048620742,353416.5,5832656,37032
19084,0.40817064,356146.5,5800406,37034
19085,0.727997661,354226.5,5817311,37035
19086,0.772143781,352021.5,5804126,37037
19087,0.513582408,350956.5,5819576,37038
19088,1,356491.5,5833316,37043
19089,1,363976.5,5813831,37044
19090,0.652449369,348586.5,5817461,37045
19091,0.050191727,351241.5,5822771,37049
19092,1,364846.5,5828981,37051
19093,0.194320589,384181.5,5819606,37052
19094,0.425808728,364441.5,5817521,37053
19095,1,365251.5,5824316,37055
19096,0.53779012,351796.5,5819786,37059
19097,1,371431.5,5831906,37061
19098,0.568165302,354691.5,5814416,37062
19099,1,368236.5,5822786,37063
19100,1,360166.5,5821046,37065
19101,0.050885584,355936.5,5835371,37066
19102,0.161890775,347881.5,5825591,37068
19103,0.349741697,359041.5,5805386,37069
19104,1,364186.5,5830856,37070
19105,0.460995853,354301.5,5801816,37071
19106,0.048396084,351871.5,5831006,37073
19107,0.781190038,353971.5,5803736,37076
19108,1,357976.5,5840276,37077
19109,1,367096.5,5828786,37079
19110,0.116807207,361741.5,5801576,37082
19111,1,358471.5,5832956,37083
19112,0.509170055,349471.5,5816621,37084
19113,1,365026.5,5826356,37086
19114,0.178512841,360946.5,5831051,37088
19115,0.508698404,363616.5,5801861,37089
19116,1,381346.5,5811581,37093
19117,0.050442919,367636.5,5831336,37095
19118,1,361336.5,5827556,37096
19119,1,368641.5,5815376,37097
19120,0.189530998,351151.5,5812946,37098
19121,1,358261.5,5802071,37100
19122,1,379936.5,5809601,37102
19123,0.131883517,376831.5,5814746,37103
19124,0.298714817,354616.5,5806916,37104
19125,1,376831.5,5805536,37107
19126,1,358171.5,5824181,37111
19127,1,358816.5,5836301,37112
19128,1,364366.5,5827241,37113
19129,1,362671.5,5815901,37116
19130,1,363346.5,5823821,37118
19131,1,362641.5,5835521,37123
19132,1,369241.5,5833556,37124
19133,1,367396.5,5825846,37126
19134,1,358036.5,5834906,37128
19135,0.361362964,354556.5,5800586,37130
19136,0.561453402,356116.5,5802386,37131
19137,0.048112836,356896.5,5826386,37132
19138,0.768715739,351241.5,5816036,37133
19139,0.047385596,354556.5,5827826,37137
19140,0.048101012,358681.5,5831771,37139
19141,1,362476.5,5834921,37140
19142,1,362731.5,5828456,37141
19143,0.085948296,356356.5,5812976,37142
19144,0.071706198,365701.5,5815166,37145
19145,1,360151.5,5825591,37147
19146,0.047552742,350986.5,5850356,37148
19147,1,366751.5,5816441,37149
19148,0.333214372,351736.5,5812346,37150
19149,1,365611.5,5830781,37152
19150,1,355006.5,5826311,37153
19151,0.657745063,353131.5,5816651,37154
19152,0.786207318,352771.5,5803391,37156
19153,0.385151803,356521.5,5832671,37161
19154,0.186584696,364561.5,5837876,37164
19155,1,352951.5,5822681,37165
19156,0.395397395,357046.5,5806031,37166
19157,1,359731.5,5838506,37169
19158,0.048700582,374866.5,5809661,37170
19159,1,359716.5,5827781,37173
19160,0.763418853,353131.5,5814251,37174
19161,0.786654532,353386.5,5803121,37177
19162,1,365551.5,5818916,37180
19163,0.477359921,376921.5,5817821,37181
19164,0.048743553,358126.5,5840891,37182
19165,1,367876.5,5828651,37184
19166,0.058374401,361261.5,5803121,37186
19167,0.773920357,350386.5,5818166,37187
19168,1,368311.5,5820041,37188
19169,1,379276.5,5816291,37191
19170,1,365476.5,5828051,37192
19171,1,360811.5,5825261,37196
19172,1,380416.5,5812166,37198
19173,1,361156.5,5826746,37199
19174,1,357076.5,5836436,37202
19175,0.057748955,358336.5,5802461,37205
19176,1,380926.5,5810381,37207
19177,0.1532671,373786.5,5802101,37210
19178,1,366631.5,5827421,37211
19179,0.427288592,371371.5,5828711,37214
19180,1,351691.5,5824931,37216
19181,1,363466.5,5826926,37217
19182,1,372616.5,5809481,37219
19183,1,359506.5,5833586,37220
19184,1,364396.5,5815886,37221
19185,0.33565408,364561.5,5802116,37222
19186,1,374866.5,5813876,37224
19187,0.742142916,352321.5,5808101,37225
19188,0.047560267,374311.5,5824751,37226
19189,0.048234571,378001.5,5813831,37228
19190,0.095350198,354586.5,5818736,37229
19191,1,369571.5,5832956,37231
19192,1,359851.5,5828321,37233
19193,1,367816.5,5824361,37234
19194,0.272441119,376051.5,5819111,37235
19195,0.048030753,365761.5,5832161,37237
19196,0.755593956,355621.5,5801786,37238
19197,0.050608762,365356.5,5804126,37243
19198,1,361036.5,5835791,37246
19199,1,361906.5,5833226,37248
19200,1,364591.5,5814686,37249
19201,0.786532521,350176.5,5811596,37250
19202,1,360301.5,5840231,37253
19203,0.240769729,351511.5,5821001,37254
19204,0.789170086,361366.5,5817536,37255
19205,1,350281.5,5835581,37256
19206,1,362041.5,5828636,37257
19207,0.049628474,366511.5,5815151,37258
19208,1,379006.5,5809916,37261
19209,0.219571784,366256.5,5821151,37262
19210,0.791872203,352351.5,5804261,37265
19211,0.31226933,369061.5,5801141,37271
19212,1,355291.5,5824646,37272
19213,1,360046.5,5834351,37274
19214,1,364801.5,5829671,37276
19215,1,359911.5,5830571,37279
19216,0.580045223,370936.5,5831501,37285
19217,1,360661.5,5826551,37286
19218,0.147112057,353596.5,5812931,37287
19219,1,356206.5,5834321,37290
19220,0.798268139,356161.5,5816561,37292
19221,1,369001.5,5812016,37294
19222,0.798330486,354511.5,5804006,37295
19223,0.048493411,356866.5,5809451,37299
19224,1,360406.5,5813516,37300
19225,1,357781.5,5833151,37302
19226,1,355516.5,5824076,37304
19227,0.531520426,350806.5,5808446,37305
19228,0.047385596,372946.5,5822981,37306
19229,1,361051.5,5836511,37307
19230,1,366391.5,5827751,37309
19231,1,364711.5,5823986,37314
19232,1,363076.5,5835956,37315
19233,0.766189635,354046.5,5821466,37316
19234,1,357241.5,5796656,37317
19235,0.200840697,357286.5,5801351,37322
19236,1,357271.5,5828126,37323
19237,1,354601.5,5829491,37329
19238,1,377461.5,5806211,37330
19239,0.549268365,349051.5,5814941,37331
19240,0.202899724,357256.5,5823626,37333
19241,1,362821.5,5815136,37336
19242,1,360751.5,5822876,37339
19243,1,361726.5,5814821,37340
19244,0.629185855,350686.5,5805791,37343
19245,0.755993009,355846.5,5818271,37345
19246,0.047385596,390241.5,5822366,37347
19247,1,369601.5,5826521,37348
19248,0.204483613,348301.5,5838851,37350
19249,1,365956.5,5814641,37352
19250,0.642892122,351076.5,5815391,37353
19251,0.747688949,351076.5,5810366,37354
19252,0.048799742,353356.5,5822381,37357
19253,0.49791047,355456.5,5813891,37358
19254,0.323569477,362986.5,5799626,37361
19255,0.703475058,352336.5,5820911,37362
19256,0.777242601,360871.5,5817926,37363
19257,0.313275486,370666.5,5832821,37364
19258,0.048216399,360916.5,5828816,37365
19259,1,367861.5,5815841,37366
19260,1,368416.5,5825276,37367
19261,1,372751.5,5814776,37370
19262,1,364861.5,5830331,37371
19263,0.374707282,352321.5,5802281,37372
19264,0.390913576,355756.5,5800946,37375
19265,1,378376.5,5810111,37376
19266,1,358726.5,5822231,37378
19267,1,374926.5,5817266,37379
19268,0.049812254,356416.5,5837861,37381
19269,0.792943299,350146.5,5819411,37382
19270,1,377026.5,5804951,37384
19271,1,373921.5,5814011,37388
19272,1,371566.5,5808776,37391
19273,1,359086.5,5838911,37395
19274,0.085004911,368386.5,5832041,37397
19275,1,360601.5,5827616,37399
19276,1,367921.5,5816891,37400
19277,1,371536.5,5816591,37401
19278,0.201614663,359101.5,5806106,37405
19279,0.798587084,354706.5,5803076,37407
19280,0.653256476,353716.5,5816036,37411
19281,0.694705844,348001.5,5821991,37412
19282,0.660656452,350716.5,5807006,37416
19283,0.795449734,355336.5,5803196,37419
19284,1,365551.5,5826761,37420
19285,1,373261.5,5808116,37421
19286,0.798732638,364651.5,5818106,37426
19287,0.453076392,354556.5,5810831,37428
19288,1,354901.5,5820671,37431
19289,1,361921.5,5827976,37432
19290,0.554550886,351946.5,5814281,37433
19291,1,362146.5,5820311,37434
19292,0.758957148,350926.5,5804606,37435
19293,0.275159985,348661.5,5822711,37438
19294,0.052903093,354196.5,5831516,37439
19295,0.566797733,357241.5,5803136,37440
19296,1,366691.5,5826926,37444
19297,0.048052516,351961.5,5845046,37445
19298,1,377236.5,5805731,37446
19299,0.603147388,362326.5,5800421,37447
19300,1,358396.5,5823266,37448
19301,1,371836.5,5814296,37449
19302,1,358996.5,5837591,37451
19303,1,363451.5,5828036,37453
19304,1,366376.5,5803061,37458
19305,1,364186.5,5824196,37460
19306,1,379636.5,5812796,37461
19307,1,370306.5,5832791,37462
19308,1,348586.5,5834246,37463
19309,1,369301.5,5816606,37464
19310,1,368191.5,5825471,37465
19311,0.12094111,359896.5,5820176,37468
19312,0.471218467,373681.5,5817011,37469
19313,1,365656.5,5832941,37471
19314,0.728134632,355156.5,5802911,37473
19315,0.642637253,351781.5,5815481,37475
19316,0.199897751,355081.5,5845346,37477
19317,0.199448228,348571.5,5819486,37478
19318,1,363916.5,5829551,37483
19319,0.049649268,351721.5,5846561,37484
19320,0.796577036,382216.5,5821571,37485
19321,1,351526.5,5836631,37486
19322,0.753663599,350416.5,5812061,37487
19323,0.211760059,352171.5,5821811,37491
19324,0.154476658,359551.5,5807696,37492
19325,0.051088437,356866.5,5797376,37495
19326,1,362116.5,5829716,37496
19327,0.061723523,363016.5,5796956,37497
19328,0.138027921,372421.5,5816366,37498
19329,1,378601.5,5809676,37501
19330,0.263165653,354526.5,5817386,37502
19331,0.048763119,364996.5,5820866,37503
19332,0.799624264,350926.5,5820341,37506
19333,0.472019643,355786.5,5807936,37507
19334,1,368701.5,5829116,37509
19335,1,355981.5,5833766,37515
19336,0.508321226,349081.5,5816876,37517
19337,1,372601.5,5814671,37519
19338,1,358831.5,5834096,37521
19339,0.082607262,384646.5,5820146,37523
19340,0.095753171,363661.5,5817506,37525
19341,1,364786.5,5825126,37527
19342,0.173699975,376111.5,5822906,37529
19343,1,374386.5,5810606,37532
19344,1,352036.5,5851151,37535
19345,1,363601.5,5830721,37537
19346,0.755654395,354886.5,5801546,37538
19347,1,355756.5,5814866,37540
19348,0.731908083,353881.5,5803286,37544
19349,1,358126.5,5840066,37545
19350,1,358171.5,5833811,37547
19351,1,360991.5,5837501,37549
19352,1,379186.5,5815511,37550
19353,0.071527503,365881.5,5807321,37551
19354,1,364726.5,5826926,37552
19355,1,365896.5,5816936,37553
19356,1,381586.5,5811311,37556
19357,0.051419564,358051.5,5795891,37559
19358,1,360796.5,5827856,37560
19359,0.667211771,351571.5,5813366,37561
19360,1,369766.5,5823071,37563
19361,0.585173428,370411.5,5817341,37566
19362,0.047866881,362236.5,5803511,37569
19363,1,362821.5,5832596,37572
19364,1,354751.5,5830316,37573
19365,1,380266.5,5808941,37574
19366,1,357346.5,5842646,37575
19367,1,367831.5,5826566,37576
19368,0.268092483,362011.5,5811446,37577
19369,1,358696.5,5824106,37579
19370,1,358996.5,5836151,37581
19371,1,364216.5,5827796,37583
19372,0.04870614,385291.5,5810771,37585
19373,1,363061.5,5824196,37586
19374,1,375661.5,5813981,37588
19375,1,363001.5,5835041,37591
19376,1,354256.5,5820071,37592
19377,0.275930256,369841.5,5817701,37594
19378,1,366946.5,5825321,37596
19379,0.54515636,356101.5,5802896,37600
19380,1,379951.5,5808791,37601
19381,0.191053808,364666.5,5813666,37604
19382,0.050103974,358576.5,5825816,37605
19383,1,362341.5,5835761,37606
19384,1,353686.5,5824121,37608
19385,1,362971.5,5828666,37610
19386,1,371896.5,5809886,37611
19387,1,351616.5,5837531,37612
19388,1,360016.5,5826191,37614
19389,1,379846.5,5811161,37615
19390,1,368596.5,5831696,37616
19391,0.686235428,358381.5,5816801,37621
19392,0.556680739,352126.5,5803541,37623
19393,0.047795471,370726.5,5802011,37626
19394,0.066312127,360391.5,5803106,37629
19395,0.387063563,356506.5,5832416,37630
19396,1,372346.5,5813246,37632
19397,1,365251.5,5825891,37638
19398,1,358996.5,5837756,37640
19399,0.783292413,352966.5,5818916,37643
19400,0.288110077,371221.5,5830346,37645
19401,1,359701.5,5827451,37646
19402,1,367231.5,5818271,37647
19403,0.763252735,353731.5,5814191,37648
19404,1,367861.5,5823761,37650
19405,0.062122244,375676.5,5820791,37651
19406,0.773731589,353911.5,5802686,37652
19407,0.047768679,358021.5,5799656,37654
19408,0.754636049,353701.5,5814986,37655
19409,1,365626.5,5819411,37656
19410,1,368161.5,5828846,37658
19411,1,349411.5,5837861,37659
19412,1,361891.5,5836346,37661
19413,1,353641.5,5824466,37662
19414,0.047385596,383326.5,5807096,37663
19415,1,366436.5,5818241,37664
19416,1,361096.5,5825741,37665
19417,0.048611037,380086.5,5812616,37666
19418,1,352201.5,5797166,37667
19419,1,380101.5,5820716,37668
19420,0.047385596,368866.5,5823911,37669
19421,0.796466708,371506.5,5818151,37670
19422,0.048886269,362881.5,5833301,37672
19423,0.057422806,356971.5,5823131,37677
19424,1,360061.5,5837681,37679
19425,0.047385596,355276.5,5849396,37681
19426,1,362866.5,5826506,37682
19427,1,372646.5,5809391,37684
19428,1,384271.5,5810126,37686
19429,1,364351.5,5822906,37689
19430,0.048355471,363961.5,5834471,37692
19431,1,362611.5,5816456,37693
19432,0.048446104,369016.5,5836721,37696
19433,0.785106301,356551.5,5817461,37697
19434,0.510492742,355711.5,5801606,37698
19435,1,358111.5,5827076,37699
19436,1,362866.5,5819516,37701
19437,1,362236.5,5814581,37705
19438,1,361291.5,5835071,37710
19439,0.053182259,362911.5,5809076,37711
19440,0.22618106,358381.5,5804726,37712
19441,1,364276.5,5828246,37713
19442,0.081050336,365176.5,5815271,37714
19443,1,359056.5,5825756,37716
19444,0.122920953,354151.5,5808641,37717
19445,1,360106.5,5840501,37719
19446,0.050221,350326.5,5830796,37721
19447,1,361681.5,5828291,37722
19448,1,367156.5,5815226,37723
19449,1,365131.5,5831066,37726
19450,0.686068118,357811.5,5816876,37727
19451,0.737791419,354346.5,5817746,37728
19452,0.792861044,349861.5,5819636,37731
19453,0.048595075,355141.5,5832566,37734
19454,1,363301.5,5812841,37735
19455,1,355381.5,5824781,37737
19456,0.048112027,365551.5,5838221,37739
19457,0.346858829,358321.5,5805146,37740
19458,1,364846.5,5829431,37741
19459,0.338352978,364666.5,5800331,37743
19460,1,365686.5,5825096,37744
19461,1,375901.5,5809901,37747
19462,0.556857646,370861.5,5831021,37749
19463,0.154605731,349816.5,5835836,37750
19464,1,359806.5,5827121,37752
19465,0.42366147,367801.5,5818226,37753
19466,1,367141.5,5823806,37755
19467,0.04902437,359431.5,5821556,37756
19468,0.06918864,369316.5,5806661,37758
19469,0.774394095,353641.5,5802191,37760
19470,0.653205514,356686.5,5816156,37762
19471,1,354346.5,5816066,37764
19472,0.468338937,377341.5,5817266,37766
19473,1,381946.5,5814791,37767
19474,0.047385596,383101.5,5806226,37772
19475,1,357766.5,5833646,37773
19476,0.050132614,365401.5,5808296,37776
19477,0.389209121,356086.5,5803841,37777
19478,1,362446.5,5831591,37781
19479,1,380536.5,5811341,37784
19480,0.086198203,388306.5,5822111,37785
19481,0.623037636,368206.5,5830751,37788
19482,1,361996.5,5826266,37790
19483,0.682899892,352981.5,5813666,37791
19484,1,368431.5,5822771,37793
19485,0.14834325,376141.5,5820296,37795
19486,1,369046.5,5834066,37796
19487,1,380596.5,5810201,37797
19488,1,357226.5,5828876,37798
19489,0.048380364,363646.5,5821316,37799
19490,1,357721.5,5841896,37800
19491,1,358231.5,5839271,37802
19492,0.04826897,354946.5,5829701,37804
19493,0.319854081,362491.5,5799851,37806
19494,0.767939031,357811.5,5823461,37809
19495,1,360631.5,5836676,37810
19496,1,352111.5,5825081,37811
19497,1,360046.5,5832341,37814
19498,0.27284658,365896.5,5801321,37815
19499,1,363556.5,5823071,37816
19500,1,360871.5,5822726,37817
19501,0.680087924,351721.5,5808896,37818
19502,0.22859633,386326.5,5821091,37820
19503,1,362101.5,5815286,37821
19504,1,366646.5,5824946,37822
19505,1,365326.5,5832551,37825
19506,0.798314929,355366.5,5817851,37826
19507,0.400713295,356431.5,5801306,37827
19508,0.692419946,352711.5,5815151,37828
19509,0.071961626,366196.5,5805026,37830
19510,0.100402504,390001.5,5823221,37831
19511,1,370036.5,5826251,37832
19512,1,349006.5,5839511,37834
19513,0.504248977,355231.5,5814146,37837
19514,1,350071.5,5849831,37840
19515,0.703761101,352621.5,5820971,37842
19516,0.604634583,369721.5,5831336,37843
19517,0.050879043,352561.5,5798051,37844
19518,0.585440814,370321.5,5832206,37846
19519,1,361396.5,5828471,37847
19520,1,368011.5,5815856,37848
19521,1,365086.5,5830706,37853
19522,0.652860999,352711.5,5802446,37854
19523,0.603774011,357376.5,5818166,37855
19524,0.760252655,355336.5,5800661,37857
19525,0.048112836,356806.5,5826536,37858
19526,0.797697127,349486.5,5819216,37861
19527,0.471636802,355336.5,5808041,37862
19528,0.099847049,359641.5,5801246,37867
19529,1,363616.5,5813216,37868
19530,0.397669166,358186.5,5806256,37873
19531,1,358816.5,5830076,37876
19532,0.798944414,363781.5,5818241,37877
19533,0.29834345,364651.5,5799341,37878
19534,1,365611.5,5825846,37879
19535,1,376171.5,5813786,37880
19536,0.261177987,351511.5,5809601,37881
19537,0.085579276,367636.5,5832566,37882
19538,1,360706.5,5827676,37884
19539,1,367756.5,5817071,37885
19540,0.068282433,352126.5,5850386,37886
19541,1,363121.5,5831861,37889
19542,0.0498516,366616.5,5798441,37892
19543,1,360706.5,5813966,37897
19544,0.35233134,349456.5,5818271,37899
19545,1,361876.5,5837666,37902
19546,1,378631.5,5815541,37903
19547,0.069540955,365311.5,5807501,37904
19548,1,373201.5,5808821,37906
19549,1,361741.5,5825441,37909
19550,0.51141572,354136.5,5821001,37911
19551,0.234205544,366841.5,5831801,37913
19552,1,374626.5,5808761,37914
19553,0.159998715,359821.5,5817536,37916
19554,1,362236.5,5828066,37919
19555,0.554607749,351931.5,5814041,37920
19556,1,357211.5,5837381,37922
19557,0.387412339,357241.5,5815346,37925
19558,1,362761.5,5821316,37927
19559,1,366736.5,5826446,37931
19560,1,353806.5,5829701,37932
19561,1,355531.5,5830271,37934
19562,0.048756287,366181.5,5812076,37935
19563,1,359266.5,5837051,37938
19564,0.395191222,356761.5,5805761,37939
19565,1,372706.5,5809991,37941
19566,1,364021.5,5815001,37943
19567,0.254758477,349771.5,5813081,37945
19568,1,364066.5,5824031,37946
19569,1,368401.5,5816936,37949
19570,1,374386.5,5819261,37951
19571,0.58172977,355591.5,5802476,37955
19572,0.224171951,355021.5,5844611,37956
19573,1,364321.5,5829926,37961
19574,1,372196.5,5809871,37963
19575,0.229929,386311.5,5820191,37966
19576,0.36246261,361876.5,5817101,37967
19577,1,362056.5,5829266,37968
19578,1,351991.5,5851631,37969
19579,1,365806.5,5831186,37971
19580,1,378151.5,5809676,37974
19581,0.688902915,354181.5,5816951,37975
19582,0.368353575,355411.5,5807891,37977
19583,0.136737123,356656.5,5833706,37980
19584,0.629771173,348571.5,5816666,37981
19585,0.138748214,369616.5,5800076,37982
19586,0.07246124,372256.5,5814041,37983
19587,0.31915614,378691.5,5817941,37986
19588,1,364861.5,5828261,37988
19589,1,364891.5,5824511,37990
19590,0.048308816,359296.5,5822666,37991
19591,1,360076.5,5839481,37992
19592,0.065102033,380251.5,5813906,37993
19593,0.200055301,351136.5,5820146,37994
19594,0.117316164,360001.5,5814926,37995
19595,0.050252158,349636.5,5837411,37996
19596,1,359671.5,5826461,37998
19597,0.19117038,367411.5,5835251,38001
19598,1,363706.5,5830331,38004
19599,1,364591.5,5820356,38005
19600,0.342948496,355876.5,5809916,38008
19601,1,358141.5,5833091,38013
19602,1,363796.5,5812601,38014
19603,0.790769279,350041.5,5817236,38015
19604,0.201546356,366616.5,5800601,38016
19605,1,367696.5,5818826,38017
19606,1,356011.5,5823926,38018
19607,1,379141.5,5814851,38020
19608,1,354901.5,5824391,38021
19609,0.057797208,377101.5,5812481,38026
19610,1,381061.5,5811221,38027
19611,1,361186.5,5827526,38029
19612,1,370156.5,5823101,38032
19613,1,376681.5,5805656,38039
19614,0.047885649,371821.5,5813081,38042
19615,1,359476.5,5836556,38044
19616,0.049393155,365071.5,5808941,38045
19617,1,363811.5,5827616,38047
19618,1,363046.5,5816381,38051
19619,0.710003257,349246.5,5813816,38052
19620,0.049862418,375631.5,5814536,38053
19621,1,379546.5,5814611,38055
19622,1,366871.5,5826101,38057
19623,0.566769361,356851.5,5802986,38061
19624,0.21692349,351856.5,5816321,38062
19625,1,364306.5,5820221,38063
19626,1,374146.5,5819291,38066
19627,0.048823617,370726.5,5800961,38068
19628,1,361606.5,5814596,38070
19629,0.076454356,359731.5,5800826,38071
19630,0.069273628,357871.5,5831891,38073
19631,1,366766.5,5802281,38074
19632,0.050103974,357946.5,5825636,38075
19633,1,353026.5,5845706,38078
19634,1,365686.5,5814821,38080
19635,1,360376.5,5826116,38081
19636,0.321556509,354721.5,5807486,38082
19637,1,362101.5,5818001,38083
19638,0.051203161,359701.5,5846501,38085
19639,1,352216.5,5851736,38086
19640,1,366016.5,5830946,38087
